type_appareil,airline_iata,iata_departure,iata_arrival,departure_country,arrival_country,departure_continent,arrival_continent,distance_km,co2,seats,n_flights
ceo,AA,CLT,SJU,US,PR,NA,NA,2372.827374616946,160205.3604375065,975.0,6.5
ceo,AA,CLT,SKB,US,KN,NA,NA,2682.617847605495,829966.4559521499,4500.0,30.0
ceo,AA,CLT,SLC,US,US,NA,NA,2779.782232207425,2333227.501623382,12225.0,81.5
ceo,DL,CLT,SLC,US,US,NA,NA,2779.782232207425,658456.8409489299,3611.0,23.0
ceo,AA,CLT,SMF,US,US,NA,NA,3611.207211205306,148744.7553746988,600.0,4.0
ceo,AA,CLT,SRQ,US,US,NA,NA,880.3142941741858,1137760.2898120882,15225.0,101.5
ceo,AA,CLT,STL,US,US,NA,NA,925.8167548167688,359354.3453083847,4650.0,31.0
ceo,AA,CLT,STT,US,VI,NA,NA,2445.936132812098,12676.116498809504,75.0,0.5
ceo,AA,CLT,STX,US,VI,NA,NA,2513.636936185393,442157.01570273534,2550.0,17.0
ceo,AA,CLT,SYR,US,US,NA,NA,970.8513151367678,2071230.63332824,25950.0,173.0
ceo,AA,CLT,TPA,US,US,NA,NA,816.6324515912122,11055867.124480285,155325.0,1035.5
neo,F9,CLT,TPA,US,US,NA,NA,816.6324515912122,352937.71747216146,7068.0,38.0
ceo,F9,CLT,TPA,US,US,NA,NA,816.6324515912122,138798.91126822183,2346.0,13.0
neo,F9,CLT,TTN,US,US,NA,NA,779.0818884732087,1151286.3937220396,23808.0,128.0
ceo,F9,CLT,TTN,US,US,NA,NA,779.0818884732087,621860.1803615454,10920.0,60.0
ceo,AA,CLT,TUL,US,US,NA,NA,1355.5300819755803,7644.651807123127,75.0,0.5
ceo,AA,CLT,TUS,US,US,NA,NA,2792.4234539813733,1092667.869592967,5700.0,38.0
ceo,AA,CLT,TYS,US,US,NA,NA,284.5656998487064,19071.001743396304,450.0,3.0
ceo,AA,CLT,UVF,US,LC,NA,NA,3111.7829068196243,847406.7780560573,3975.0,26.5
ceo,AA,CLT,YUM,US,US,NA,NA,3110.372704983091,15981.598641134744,75.0,0.5
ceo,AA,CLT,YYZ,US,CA,NA,NA,946.3523713909444,11765.309929943714,150.0,1.0
ceo,VB,CMH,CUN,US,MX,NA,NA,2135.6912453078826,526156.5905687686,4230.0,23.5
neo,F9,CMH,DEN,US,US,NA,NA,1857.2792957123304,1286274.3430641326,13578.0,73.0
ceo,F9,CMH,DEN,US,US,NA,NA,1857.2792957123304,831531.8687347096,7614.0,42.0
ceo,UA,CMH,DEN,US,US,NA,NA,1857.2792957123304,4721913.111743529,35775.0,238.5
ceo,AA,CMH,DFW,US,US,NA,NA,1490.3028781399053,16480.143434259688,150.0,1.0
ceo,DL,CMH,DTW,US,US,NA,NA,248.9576211751485,3038.102928274116,78.5,0.5
neo,NK,CMH,DTW,US,US,NA,NA,248.9576211751485,2453.0500893613853,91.0,0.5
neo,NK,CMH,FLL,US,US,NA,NA,1565.2480332033854,754516.5746184334,9009.0,49.5
ceo,NK,CMH,FLL,US,US,NA,NA,1565.2480332033854,1912092.3802239625,20297.0,111.5
ceo,NK,CMH,GSO,US,US,NA,NA,504.5703669062478,4057.500602245151,91.0,0.5
ceo,AC,CMH,IAD,US,US,NA,NA,482.08313443688536,3966.743157571717,73.0,0.5
ceo,UA,CMH,IAD,US,US,NA,NA,482.08313443688536,35700.688418145444,675.0,4.5
ceo,NK,CMH,IAH,US,US,NA,NA,1586.2591957180737,8668.551248199627,91.0,0.5
ceo,UA,CMH,IAH,US,US,NA,NA,1586.2591957180737,8668.551248199627,75.0,0.5
ceo,UA,CMH,IND,US,US,NA,NA,292.80037481551113,3211.0425698481968,75.0,0.5
neo,NK,CMH,JAX,US,US,NA,NA,1060.0656166933309,5601.104813048946,91.0,0.5
neo,NK,CMH,LAS,US,US,NA,NA,2849.1871847942302,1685030.0986499777,11830.0,65.0
ceo,NK,CMH,LAS,US,US,NA,NA,2849.1871847942302,8473824.243623318,52698.0,289.0
ceo,AA,CMH,LAX,US,US,NA,NA,3210.933467042159,16497.681103771298,75.0,0.5
ceo,NK,CMH,LAX,US,US,NA,NA,3210.933467042159,16497.681103771298,91.0,0.5
ceo,DL,CMH,LGA,US,US,NA,NA,770.3439646465962,5145.891934619367,78.5,0.5
neo,F9,CMH,MCO,US,US,NA,NA,1291.4746095261432,645564.8224666119,9207.0,49.5
ceo,F9,CMH,MCO,US,US,NA,NA,1291.4746095261432,353485.1785576121,4350.0,24.0
neo,NK,CMH,MCO,US,US,NA,NA,1291.4746095261432,528189.4001999552,7371.0,40.5
ceo,NK,CMH,MCO,US,US,NA,NA,1291.4746095261432,4676314.341335077,57885.0,317.5
neo,NK,CMH,MSY,US,US,NA,NA,1296.5736007464218,202778.16542790452,2821.0,15.5
ceo,NK,CMH,MSY,US,US,NA,NA,1296.5736007464218,834678.0690327829,10319.0,56.5
neo,NK,CMH,MYR,US,US,NA,NA,785.0368984320259,99450.14245068395,2002.0,11.0
ceo,NK,CMH,MYR,US,US,NA,NA,785.0368984320259,932036.6892283828,16353.0,89.5
ceo,UA,CMH,ORD,US,US,NA,NA,475.62380504435833,1674802.6067505935,31875.0,212.5
neo,F9,CMH,PBI,US,US,NA,NA,1499.3101361832444,132391.66799762065,1674.0,9.0
ceo,F9,CMH,PBI,US,US,NA,NA,1499.3101361832444,66241.0516318709,738.0,4.0
ceo,AA,CMH,PHX,US,US,NA,NA,2687.6385019987733,346438.98539219546,1875.0,12.5
neo,F9,CMH,RDU,US,US,NA,NA,582.3784251931031,261299.30604751545,6510.0,35.0
ceo,F9,CMH,RDU,US,US,NA,NA,582.3784251931031,174925.3516621356,3606.0,20.0
neo,NK,CMH,RSW,US,US,NA,NA,1496.777532177992,514141.6285491026,6370.0,35.0
ceo,NK,CMH,RSW,US,US,NA,NA,1496.777532177992,1918376.52703328,21112.0,116.0
ceo,AS,CMH,SEA,US,US,NA,NA,3244.6413029089567,3901154.678691208,17467.0,117.0
ceo,AS,CMH,SFO,US,US,NA,NA,3411.6090286617527,17539.977928310625,74.5,0.5
ceo,UA,CMH,SFO,US,US,NA,NA,3411.6090286617527,2736236.5568164573,11700.0,78.0
ceo,DL,CMH,SLC,US,US,NA,NA,2459.86923095626,25487.139057280485,157.0,1.0
neo,NK,CMH,TPA,US,US,NA,NA,1333.9885888418296,173962.74984013528,2366.0,13.0
ceo,NK,CMH,TPA,US,US,NA,NA,1333.9885888418296,2370754.746896953,28574.0,157.0
ceo,UA,CMH,TPA,US,US,NA,NA,1333.9885888418296,7550.17435317501,75.0,0.5
ceo,G4,CMH,TYS,US,US,NA,NA,474.7225879461456,3937.081467756952,88.5,0.5
ceo,AC,CMH,YUL,US,CA,NA,NA,963.9037477892718,5956.822231502715,73.0,0.5
ceo,G4,CMI,LAN,US,US,NA,NA,433.11141453364246,7539.62910480258,186.0,1.0
ceo,G4,CMI,MSP,US,US,NA,NA,674.0817415712809,9496.655753876978,186.0,1.0
ceo,B6,CMW,FLL,CU,US,NA,NA,566.2874474779446,2937821.188357956,51366.0,341.0
neo,F9,COS,DEN,US,US,NA,NA,117.25252146955044,1953.0033074465737,93.0,0.5
ceo,UA,COS,DEN,US,US,NA,NA,117.25252146955044,640927.5853114821,19050.0,127.0
ceo,DL,COS,HSV,US,US,NA,NA,1663.725827391097,9017.228005979743,78.5,0.5
neo,F9,COS,IAD,US,US,NA,NA,2355.457271774115,1163433.2386498058,9951.0,53.5
ceo,F9,COS,IAD,US,US,NA,NA,2355.457271774115,771121.924365806,5715.0,31.5
ceo,UA,COS,IAD,US,US,NA,NA,2355.457271774115,12240.030545488986,75.0,0.5
ceo,G4,COS,IND,US,US,NA,NA,1589.0332803407157,8680.994810003314,88.5,0.5
ceo,UA,COS,IND,US,US,NA,NA,1589.0332803407157,8680.994810003314,75.0,0.5
neo,F9,COS,LAS,US,US,NA,NA,972.2297099460242,2558944.747575287,45291.0,243.5
ceo,F9,COS,LAS,US,US,NA,NA,972.2297099460242,1366187.33508515,20712.0,114.0
ceo,UA,COS,LAS,US,US,NA,NA,972.2297099460242,17976.149145857235,225.0,1.5
ceo,UA,COS,LGA,US,US,NA,NA,2635.991394444377,40809.27349596167,225.0,1.5
neo,F9,COS,MCO,US,US,NA,NA,2446.670231358928,2667616.3431649227,22041.0,118.5
ceo,F9,COS,MCO,US,US,NA,NA,2446.670231358928,1065092.1482812497,7602.0,42.0
ceo,UA,COS,MCO,US,US,NA,NA,2446.670231358928,12679.668431919636,75.0,0.5
neo,F9,COS,MSP,US,US,NA,NA,1166.251684699412,493800.5472792074,7626.0,41.0
ceo,F9,COS,MSP,US,US,NA,NA,1166.251684699412,218272.9972110643,2916.0,16.0
ceo,UA,COS,MSY,US,US,NA,NA,1645.575344127568,8935.31160147276,75.0,0.5
ceo,G4,COS,NC1,US,US,NA,NA,2127.789726500076,11157.610989086736,88.5,0.5
ceo,UA,COS,PHL,US,US,NA,NA,2531.038510206199,13089.359274180806,75.0,0.5
neo,F9,COS,PHX,US,US,NA,NA,886.8897152622062,2385754.431826963,45105.0,242.5
ceo,F9,COS,PHX,US,US,NA,NA,886.8897152622062,1379919.1685101262,22224.0,122.5
ceo,G4,COS,RDU,US,US,NA,NA,2311.224729481523,12028.06482108245,93.0,0.5
ceo,UA,COS,RNO,US,US,NA,NA,1303.1441823777009,7415.227842964226,75.0,0.5
ceo,UA,COS,RSW,US,US,NA,NA,2534.9291068253474,13108.322494251135,75.0,0.5
ceo,UA,COS,SAN,US,US,NA,NA,1313.203068214834,22377.57971290272,225.0,1.5
neo,F9,COS,SAT,US,US,NA,NA,1177.3293612534128,636927.7982753153,9765.0,52.5
ceo,F9,COS,SAT,US,US,NA,NA,1177.3293612534128,377785.5757087393,5001.0,27.5
ceo,UA,COS,SAT,US,US,NA,NA,1177.3293612534128,6868.828649249805,75.0,0.5
ceo,UA,COS,SNA,US,US,NA,NA,1311.590955663845,7452.144215593399,75.0,0.5
ceo,UA,COS,YYZ,US,CA,NA,NA,2160.9411757442654,22627.801703259654,150.0,1.0
ceo,G4,COU,DHN,US,US,NA,NA,1035.1571716395467,12518.43925801054,186.0,1.0
ceo,AC,CPS,YOW,US,CA,NA,NA,1412.8922143484306,7897.1626638704865,73.0,0.5
ceo,UA,CRP,IAH,US,US,NA,NA,323.4122258961917,133290.42561943008,3000.0,20.0
ceo,UA,CRP,MFE,US,US,NA,NA,191.1919497270032,2811.4497145496084,75.0,0.5
ceo,UA,CRP,SNA,US,US,NA,NA,2053.389490793425,10808.501128962203,75.0,0.5
ceo,G4,CRW,ORF,US,US,NA,NA,503.3361966277737,4052.514157926308,93.0,0.5
ceo,B6,CTG,FLL,CO,US,SA,NA,1797.7634786602653,6276383.718550706,49548.0,326.0
neo,NK,CTG,FLL,CO,US,SA,NA,1797.7634786602653,119932.37585189572,1274.0,7.0
ceo,NK,CTG,FLL,CO,US,SA,NA,1797.7634786602653,1232173.490758421,11680.0,64.0
ceo,AV,CTG,JFK,CO,US,SA,NA,3350.1005702400976,757624.9077670455,3300.0,22.0
ceo,B6,CTG,JFK,CO,US,SA,NA,3350.1005702400976,8127249.010591944,35400.0,236.0
ceo,B6,CTG,MCO,CO,US,SA,NA,2081.1763327367644,21877.239619352516,150.0,1.0
neo,NK,CTG,MCO,CO,US,SA,NA,2081.1763327367644,38927.29525629731,364.0,2.0
ceo,NK,CTG,MCO,CO,US,SA,NA,2081.1763327367644,153140.6773354676,1274.0,7.0
ceo,AV,CTG,MIA,CO,US,SA,NA,1772.2004765945017,4507557.921915868,35553.0,237.0
neo,Y4,CUL,PHX,MX,US,NA,NA,1057.020900220669,469481.6544684665,7605.0,42.0
ceo,Y4,CUL,PHX,MX,US,NA,NA,1057.020900220669,88933.97723046712,1248.0,7.0
ceo,DL,CUN,CVG,MX,US,NA,NA,2007.599575465532,84758.16709606002,628.0,4.0
neo,F9,CUN,CVG,MX,US,NA,NA,2007.599575465532,537392.3924365845,5301.0,28.5
ceo,F9,CUN,CVG,MX,US,NA,NA,2007.599575465532,497954.2316893527,4263.0,23.5
ceo,VB,CUN,CVG,MX,US,NA,NA,2007.599575465532,1080666.630474765,9180.0,51.0
neo,F9,CUN,DEN,MX,US,NA,NA,2686.42914588962,2306468.55143532,17484.0,94.0
ceo,F9,CUN,DEN,MX,US,NA,NA,2686.42914588962,2022331.8941585456,13260.0,73.0
neo,NK,CUN,DFW,MX,US,NA,NA,1654.5241843310569,23949.47449636537,273.0,1.5
ceo,NK,CUN,DFW,MX,US,NA,NA,1654.5241843310569,1157863.031193725,11739.0,64.5
ceo,DL,CUN,DTW,MX,US,NA,NA,2370.8513520201886,1551562.5827419364,9891.0,63.0
neo,NK,CUN,DTW,MX,US,NA,NA,2370.8513520201886,43750.67106219185,364.0,2.0
ceo,NK,CUN,DTW,MX,US,NA,NA,2370.8513520201886,677269.3813556072,5005.0,27.5
ceo,VB,CUN,DTW,MX,US,NA,NA,2370.8513520201886,320163.7075499234,2340.0,13.0
ceo,VB,CUN,EWR,MX,US,NA,NA,2488.515145266121,1107895.083934005,7740.0,43.0
ceo,B6,CUN,FLL,MX,US,NA,NA,883.8126488069195,4995654.187462404,68355.0,444.5
neo,NK,CUN,FLL,MX,US,NA,NA,883.8126488069195,4907.01139186019,91.0,0.5
ceo,NK,CUN,FLL,MX,US,NA,NA,883.8126488069195,264112.20113693253,4277.0,23.5
neo,NK,CUN,IAH,MX,US,NA,NA,1305.2754545066991,170976.32316286236,2366.0,13.0
ceo,NK,CUN,IAH,MX,US,NA,NA,1305.2754545066991,2583739.829218008,31782.0,174.0
ceo,UA,CUN,IAH,MX,US,NA,NA,1305.2754545066991,14849.079478264415,150.0,1.0
ceo,DL,CUN,IND,MX,US,NA,NA,2071.4327982109485,392146.4593810756,2826.0,18.0
neo,F9,CUN,IND,MX,US,NA,NA,2071.4327982109485,58149.15178920665,558.0,3.0
ceo,F9,CUN,IND,MX,US,NA,NA,2071.4327982109485,21785.91441005976,180.0,1.0
ceo,G4,CUN,IND,MX,US,NA,NA,2071.4327982109485,413932.3737911354,3372.0,19.0
ceo,4O,CUN,JFK,MX,US,NA,NA,2501.584871673812,4634668.217438016,26400.0,179.0
ceo,B6,CUN,JFK,MX,US,NA,NA,2501.584871673812,10279124.482250797,60006.0,397.0
neo,F9,CUN,LAS,MX,US,NA,NA,3211.8298392608804,755228.8718022704,4836.0,26.0
ceo,F9,CUN,LAS,MX,US,NA,NA,3211.8298392608804,759105.800601883,4173.0,23.0
ceo,4O,CUN,LAX,MX,US,NA,NA,3409.780198701897,11307110.822517162,48675.0,322.5
ceo,DL,CUN,MCI,MX,US,NA,NA,2158.0561214106287,226005.6310357903,1569.5,10.0
neo,F9,CUN,MCI,MX,US,NA,NA,2158.0561214106287,613073.7511721684,5673.0,30.5
ceo,F9,CUN,MCI,MX,US,NA,NA,2158.0561214106287,587614.6406930549,4725.0,26.0
ceo,VB,CUN,MCI,MX,US,NA,NA,2158.0561214106287,339008.44655368547,2700.0,15.0
ceo,B6,CUN,MCO,MX,US,NA,NA,993.1314536640076,4420604.460670459,54597.0,363.5
ceo,DL,CUN,MCO,MX,US,NA,NA,993.1314536640076,97289.78180292618,1256.0,8.0
ceo,NK,CUN,MCO,MX,US,NA,NA,993.1314536640076,6080.611362682887,91.0,0.5
neo,Y4,CUN,MEM,MX,US,NA,NA,1581.2758821096966,122979.59830605658,1435.0,8.0
ceo,Y4,CUN,MEM,MX,US,NA,NA,1581.2758821096966,51877.234859336975,537.0,3.0
ceo,VB,CUN,MFE,MX,US,NA,NA,1290.948100515668,7361.976956792464,90.0,0.5
ceo,AA,CUN,MIA,MX,US,NA,NA,854.09463082902,857201.4007820991,11700.0,78.0
ceo,DL,CUN,MKE,MX,US,NA,NA,2431.27916298148,277315.3934053257,1726.5,11.0
ceo,DL,CUN,MSP,MX,US,NA,NA,2707.998661095813,111665.41050454216,628.0,4.0
ceo,DL,CUN,MSY,MX,US,NA,NA,1048.444245435947,37895.04223133746,470.5,3.0
neo,F9,CUN,ORD,MX,US,NA,NA,2323.8293809494107,10740.904996326011,93.0,0.5
neo,NK,CUN,ORD,MX,US,NA,NA,2323.8293809494107,537045.2498163007,4550.0,25.0
ceo,NK,CUN,ORD,MX,US,NA,NA,2323.8293809494107,1909964.8874597496,14438.0,79.0
ceo,B6,CUN,PBI,MX,US,NA,NA,931.0180871472148,5817.960129396494,75.0,0.5
ceo,AA,CUN,PHL,MX,US,NA,NA,2362.909101912589,6015151.515406225,36750.0,245.0
ceo,B6,CUN,PHL,MX,US,NA,NA,2362.909101912589,12275.819419196378,75.0,0.5
neo,F9,CUN,PHL,MX,US,NA,NA,2362.909101912589,457985.0405398223,3906.0,21.0
ceo,F9,CUN,PHL,MX,US,NA,NA,2362.909101912589,184137.29128794567,1350.0,7.5
ceo,NK,CUN,PHL,MX,US,NA,NA,2362.909101912589,12275.819419196378,91.0,0.5
ceo,DL,CUN,PIT,MX,US,NA,NA,2246.616259389353,46879.603771313465,314.0,2.0
ceo,VB,CUN,PIT,MX,US,NA,NA,2246.616259389353,222678.117913739,1710.0,9.5
ceo,DL,CUN,RDU,MX,US,NA,NA,1823.4342151558055,360522.7145474433,2903.5,18.5
neo,F9,CUN,RDU,MX,US,NA,NA,1823.4342151558055,520292.902592577,5580.0,30.0
ceo,F9,CUN,RDU,MX,US,NA,NA,1823.4342151558055,409242.0002970978,3828.0,21.0
ceo,NK,CUN,RIC,MX,US,NA,NA,2044.8098029743887,10768.388751463872,91.0,0.5
ceo,B6,CUN,RSW,MX,US,NA,NA,801.545135314385,5275.57025953389,75.0,0.5
ceo,NK,CUN,RSW,MX,US,NA,NA,801.545135314385,5275.57025953389,91.0,0.5
ceo,4O,CUN,SFO,MX,US,NA,NA,3874.2786839788632,5401651.312651688,19800.0,135.0
neo,F9,CUN,STL,MX,US,NA,NA,1991.5280981871208,18723.374568488045,186.0,1.0
ceo,B6,CUN,TPA,MX,US,NA,NA,885.1148354941371,5624.873402661804,75.0,0.5
ceo,DL,CUN,TPA,MX,US,NA,NA,885.1148354941371,5624.873402661804,78.5,0.5
ceo,B6,CUR,FLL,CW,US,NA,NA,1933.6702775193376,10251.515037824429,75.0,0.5
ceo,B6,CUR,JFK,CW,US,NA,NA,3187.693238729237,4585851.7514636,21024.0,140.0
ceo,B6,CUR,PWM,CW,US,NA,NA,3488.941736376018,17946.05671989676,75.0,0.5
neo,Y4,CUU,DEN,MX,US,NA,NA,1243.4924782812566,556983.6654487923,7995.0,44.0
ceo,Y4,CUU,DEN,MX,US,NA,NA,1243.4924782812566,243282.12029597463,3028.0,17.0
ceo,DL,CVG,DCA,US,US,NA,NA,661.5953860282493,4697.03808623492,78.5,0.5
ceo,DL,CVG,DEN,US,US,NA,NA,1720.5872117514598,92747.30060134787,785.0,5.0
neo,F9,CVG,DEN,US,US,NA,NA,1720.5872117514598,3127427.7761028693,35247.0,189.5
ceo,F9,CVG,DEN,US,US,NA,NA,1720.5872117514598,1919869.1224479016,18744.0,103.5
ceo,G4,CVG,DEN,US,US,NA,NA,1720.5872117514598,1103692.87715604,10725.0,59.5
ceo,UA,CVG,DEN,US,US,NA,NA,1720.5872117514598,3505847.9627309507,28350.0,189.0
neo,F9,CVG,DFW,US,US,NA,NA,1306.1574729510892,388192.7781090894,5487.0,29.5
ceo,F9,CVG,DFW,US,US,NA,NA,1306.1574729510892,193138.24338101404,2358.0,13.0
ceo,DL,CVG,DTW,US,US,NA,NA,368.4732865906451,3511.3959074610075,78.5,0.5
ceo,G4,CVG,ELM,US,US,NA,NA,742.8928843830482,5032.130552511833,93.0,0.5
ceo,G4,CVG,EWR,US,US,NA,NA,916.0002325522652,1594050.225948332,25257.0,138.5
ceo,UA,CVG,EWR,US,US,NA,NA,916.0002325522652,23018.77582596869,300.0,2.0
ceo,DL,CVG,FLL,US,US,NA,NA,1499.6356166616974,1440994.859269987,13655.0,87.0
neo,F9,CVG,FLL,US,US,NA,NA,1499.6356166616974,485522.7425326909,6138.0,33.0
ceo,F9,CVG,FLL,US,US,NA,NA,1499.6356166616974,132505.274415631,1446.0,8.0
ceo,G4,CVG,FLL,US,US,NA,NA,1499.6356166616974,5797105.755683855,62827.5,350.0
ceo,G4,CVG,GJT,US,US,NA,NA,2058.517353738941,10832.489727286344,93.0,0.5
ceo,G4,CVG,GPT,US,US,NA,NA,1039.622504092409,6278.239836355528,93.0,0.5
ceo,G4,CVG,GRR,US,US,NA,NA,431.5920103415528,3763.720377538621,90.0,0.5
ceo,G4,CVG,HOU,US,US,NA,NA,1426.61501898253,15915.543074112942,186.0,1.0
ceo,UA,CVG,IAD,US,US,NA,NA,624.7224930697015,59097.35614774727,975.0,6.5
ceo,UA,CVG,IAH,US,US,NA,NA,1402.1015614094345,94194.70125515272,900.0,6.0
neo,F9,CVG,JAX,US,US,NA,NA,987.2853612034128,403850.1453877589,7068.0,38.0
ceo,F9,CVG,JAX,US,US,NA,NA,987.2853612034128,205897.9859490984,3066.0,17.0
ceo,G4,CVG,JAX,US,US,NA,NA,987.2853612034128,1332281.0855529895,20217.0,110.0
neo,F9,CVG,LAS,US,US,NA,NA,2700.471785128057,5522980.644339826,41664.0,224.0
ceo,F9,CVG,LAS,US,US,NA,NA,2700.471785128057,2617140.434400602,16992.0,94.0
ceo,G4,CVG,LAS,US,US,NA,NA,2700.471785128057,3633370.4966944526,23746.5,130.5
ceo,DL,CVG,LAX,US,US,NA,NA,3057.506008201644,15711.950897598206,78.5,0.5
neo,F9,CVG,LAX,US,US,NA,NA,3057.506008201644,1690443.744406437,11346.0,61.0
ceo,F9,CVG,LAX,US,US,NA,NA,3057.506008201644,958429.0047534904,5529.0,30.5
ceo,G4,CVG,LAX,US,US,NA,NA,3057.506008201644,5452046.961466578,31569.0,173.5
ceo,G4,CVG,LEX,US,US,NA,NA,112.50186503046174,2504.902326610952,88.5,0.5
ceo,DL,CVG,LGA,US,US,NA,NA,942.0946216352404,5864.681970240723,78.5,0.5
neo,F9,CVG,LGA,US,US,NA,NA,942.0946216352404,1289114.1374613843,23343.0,125.5
ceo,F9,CVG,LGA,US,US,NA,NA,942.0946216352404,809326.1118932198,12495.0,69.0
ceo,DL,CVG,MCO,US,US,NA,NA,1218.0506888664715,126809.36446145466,1413.0,9.0
neo,F9,CVG,MCO,US,US,NA,NA,1218.0506888664715,2005412.4124869343,29946.0,161.0
ceo,F9,CVG,MCO,US,US,NA,NA,1218.0506888664715,1120149.3860761828,14427.0,79.5
ceo,G4,CVG,MEM,US,US,NA,NA,648.4035881232302,23214.60086549029,465.0,2.5
neo,F9,CVG,MIA,US,US,NA,NA,1526.0083622614693,208958.9111262492,2604.0,14.0
ceo,F9,CVG,MIA,US,US,NA,NA,1526.0083622614693,100788.81062030468,1083.0,6.0
ceo,DL,CVG,MSP,US,US,NA,NA,959.5232533804176,17814.89885476657,235.5,1.5
neo,F9,CVG,MSP,US,US,NA,NA,959.5232533804176,484016.8054827705,8649.0,46.5
ceo,F9,CVG,MSP,US,US,NA,NA,959.5232533804176,249408.583966732,3786.0,21.0
neo,F9,CVG,MSY,US,US,NA,NA,1127.4547875008086,146698.94491169765,2325.0,12.5
ceo,F9,CVG,MSY,US,US,NA,NA,1127.4547875008086,19962.08861484592,273.0,1.5
ceo,G4,CVG,MSY,US,US,NA,NA,1127.4547875008086,1610275.1482642372,22317.0,121.0
ceo,G4,CVG,MYR,US,US,NA,NA,787.2146813450325,631131.2015347698,10969.5,60.5
ceo,UA,CVG,ORD,US,US,NA,NA,425.493939332496,770289.8635998666,15450.0,103.0
ceo,G4,CVG,ORF,US,US,NA,NA,781.0473424236231,212803.6219042285,3745.5,20.5
ceo,G4,CVG,PBI,US,US,NA,NA,1436.0397308170664,175987.7250534185,2028.0,11.0
ceo,G4,CVG,PGD,US,US,NA,NA,1368.0178224680917,5689936.6338965045,67611.0,369.5
ceo,G4,CVG,PGV,US,US,NA,NA,747.9404613075403,10106.050462700829,186.0,1.0
neo,F9,CVG,PHL,US,US,NA,NA,816.0252642475239,501286.6578870412,10044.0,54.0
ceo,F9,CVG,PHL,US,US,NA,NA,816.0252642475239,320153.309427781,5430.0,30.0
ceo,DL,CVG,PHX,US,US,NA,NA,2524.553783121252,4152369.5195514,24958.5,159.0
neo,F9,CVG,PHX,US,US,NA,NA,2524.553783121252,2791646.94798059,22413.0,120.5
ceo,F9,CVG,PHX,US,US,NA,NA,2524.553783121252,1358007.6416142944,9414.0,52.0
ceo,G4,CVG,PIE,US,US,NA,NA,1248.9688416153915,5233602.667940726,66465.0,364.5
neo,F9,CVG,PUJ,US,DO,NA,NA,2762.4115100975705,579210.3982893334,4278.0,23.0
ceo,F9,CVG,PUJ,US,DO,NA,NA,2762.4115100975705,227646.6005526569,1458.0,8.0
ceo,G4,CVG,PUJ,US,DO,NA,NA,2762.4115100975705,512204.8512434781,3348.0,18.0
ceo,G4,CVG,PVD,US,US,NA,NA,1161.6645029108738,353665.17424097605,4782.0,26.0
neo,F9,CVG,RDU,US,US,NA,NA,627.8768218225952,336176.7551948444,7998.0,43.0
ceo,F9,CVG,RDU,US,US,NA,NA,627.8768218225952,191471.84958801477,3795.0,21.0
ceo,DL,CVG,RSW,US,US,NA,NA,1414.0086668539168,15804.181511855304,157.0,1.0
neo,F9,CVG,RSW,US,US,NA,NA,1414.0086668539168,2299858.1734358585,30504.0,164.0
ceo,F9,CVG,RSW,US,US,NA,NA,1414.0086668539168,1129998.9780976542,12951.0,71.5
neo,F9,CVG,SAN,US,US,NA,NA,3001.6003895006847,735227.6290171208,5022.0,27.0
ceo,F9,CVG,SAN,US,US,NA,NA,3001.6003895006847,339417.15508560016,2001.0,11.0
ceo,G4,CVG,SAV,US,US,NA,NA,829.4832248585946,1736232.3861590372,29199.0,161.0
ceo,G4,CVG,SFB,US,US,NA,NA,1182.369379688482,4354854.015461765,57925.5,316.0
neo,F9,CVG,SFO,US,US,NA,NA,3276.977232840853,1451057.731066272,9114.0,49.0
ceo,F9,CVG,SFO,US,US,NA,NA,3276.977232840853,740910.7876393398,3975.0,22.0
ceo,UA,CVG,SFO,US,US,NA,NA,3276.977232840853,2576348.875200432,11475.0,76.5
ceo,VB,CVG,SJD,US,MX,NA,NA,2951.934252618548,303538.33214895806,1803.0,10.0
ceo,G4,CVG,SJU,US,PR,NA,NA,2909.765078024697,508792.4782435613,3144.0,17.0
ceo,DL,CVG,SLC,US,US,NA,NA,2333.573070898424,12135.059293183263,78.5,0.5
neo,F9,CVG,SRQ,US,US,NA,NA,1307.289093447707,421380.0238003672,5952.0,32.0
ceo,F9,CVG,SRQ,US,US,NA,NA,1307.289093447707,74333.39390472509,906.0,5.0
ceo,G4,CVG,SRQ,US,US,NA,NA,1307.289093447707,2200268.459579862,26856.0,148.0
ceo,DL,CVG,TPA,US,US,NA,NA,1243.9895193046896,851744.3786078496,9341.5,59.5
neo,F9,CVG,TPA,US,US,NA,NA,1243.9895193046896,1817094.985753964,26691.0,143.5
ceo,F9,CVG,TPA,US,US,NA,NA,1243.9895193046896,930477.052260676,11745.0,65.0
ceo,G4,CVG,TPA,US,US,NA,NA,1243.9895193046896,14315.03157324117,186.0,1.0
ceo,G4,CVG,TUL,US,US,NA,NA,1038.9831903736203,6275.516159274138,88.5,0.5
ceo,G4,CVG,VPS,US,US,NA,NA,965.270697247232,3297319.9542734344,50428.5,276.5
ceo,UA,CYS,DEN,US,US,NA,NA,144.1739064727355,23651.809945308378,675.0,4.5
ceo,UA,CYS,EWR,US,US,NA,NA,2568.2284458848235,13270.881792331958,75.0,0.5
ceo,UA,CYS,LGA,US,US,NA,NA,2590.92823538085,53527.831368890336,300.0,2.0
